period,demand,marketPrice,oldMarketPrace,player kazanma,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Player22,Player23,Player24,Player25,quant,player_bid_price,pltNum,Bioenergy,CCGT,Coal,Geothermal,Hydro,Nuclear,Solar,Wind,capacity,investmentCost,efficiency,capacityFactor,CO_Emission,to_build_period,operation_period,fc_Urn,fc_Coal,fc_Gas,fc_Bio,cc_Urn,cc_Coal,cc_Gas,cc_Bio
9,45953,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,50,112,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,190,19,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,31,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,100,104,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,100,106,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,100,132,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,100,167,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,125,9,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,200,44,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,200,87,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,200,88,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,200,108,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,200,109,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,199,7,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,199,61,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,199,63,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,199,75,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,200,37,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,200,145,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,180,40,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,180,57,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,180,92,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,180,164,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,120,3,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,180,35,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,200,23,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,200,47,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1360,200,130,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,200,181,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,120,13,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1200,100,59,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,600,150,117,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,1,33,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,180,1,50,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,70,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,200,21,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,175,11,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,120,55,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,180,55,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,105,55,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,199,97,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,149,97,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,160,98,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,120,98,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,198,120,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,150,17,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,175,53,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,195,51,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,680,195,86,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,195,87,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,195,88,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,195,128,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,195,172,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,55,29,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,150,39,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,140,39,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350,160,39,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,610,150,39,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,5,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240,0,114,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,0,138,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
9,45953,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0,140,0,0,0,0,0,0,0,0,,,,,,,,1.01,4.11,26.33,3.4,0,2.0569,5.8627,0.5671
10,49170,175,195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,150,228,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,228,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,199,163,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,200,197,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,23,207,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,900,198,157,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,800,197,157,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000,150,158,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,600,149,158,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,120,158,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,20,194,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,190,194,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,120,218,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,175,151,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,174,176,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,175,122,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,100,177,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,145,199,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,115,199,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,90,220,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,220,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,135,220,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,185,186,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,180,186,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,175,186,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,170,186,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1360,200,159,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3400,200,224,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,680,100,198,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,600,1,209,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,209,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,680,180,123,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,680,140,185,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,120,115,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,480,100,115,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250,100,156,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,430,135,156,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,95,175,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175,85,175,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340,120,175,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,75,134,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,75,135,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,75,136,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
10,49170,175,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,510,185,116,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.01,4.11,26.53,3.4,0,2.0569,5.9063,0.5677
