period,demand,marketPrice,oldMarketPrace,player kazanma,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Player22,Player23,Player24,Player25,Player26,Player27,Player28,Player29,Player30,Player31,Player32,Player33,Player34,Player35,Player36,Player37,Player38,Player39,quant,player_bid_price,pltNum,Bioenergy,CCGT,Coal,Geothermal,Hydro,Nuclear,Solar,Wind,capacity,investmentCost,efficiency,capacityFactor,CO_Emission,to_build_period,operation_period,fc_Urn,fc_Coal,fc_Gas,fc_Bio,cc_Urn,cc_Coal,cc_Gas,cc_Bio
10,53710,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,117,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,16,122,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,130,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,95,193,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,1,203,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,208,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,90,209,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,8,214,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,90,216,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1,246,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,254,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,20,280,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,1,67,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,104,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,1,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1,204,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,140,235,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,255,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,256,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,6,290,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,7,291,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,100,192,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,36,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,58,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,68,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,18,70,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,10,75,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,1,79,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,2,80,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,81,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,84,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,19,121,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,8,125,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,129,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
10,53710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,30,134,0,0,0,0,0,0,0,0,,,,,,,,1.09,5.38,46.4,3.46,0,2.6858,9.9999,0.5775
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,1,281,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,110,111,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,111,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,111,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,111,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,111,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,111,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,1,115,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,30,127,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,80,135,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,90,135,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1,135,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,1,139,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6800,0,174,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,188,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,240,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,249,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,1,253,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68000,180,272,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000,1,276,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,33,278,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,170,287,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,170,287,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,1,288,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1,289,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,1,102,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,1,110,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300,1,140,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51000,1,186,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,1,187,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25500,190,223,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25500,190,224,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25500,180,225,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51000,1,245,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,1,94,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,131,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,105,220,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1,247,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1,262,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1360,1,266,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,70,89,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,89,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,89,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,89,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,103,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
11,56396,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,117,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.23,6.85,54.45,3.9,0,3.4187,9.9999,0.651
