period,demand,marketPrice,oldMarketPrace,player kazanma,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Player22,Player23,Player24,Player25,Player26,Player27,Player28,Player29,quant,Player_bid_price,pltNum,Bioenergy,CCGT,Coal,Geothermal,Hydro,Nuclear,Solar,Wind,capacity,investmentCost,efficiency,capacityFactor,CO_Emission,to_build_period,operation_period,fc_Urn,fc_Coal,fc_Gas,fc_Bio,cc_Urn,cc_Coal,cc_Gas,cc_Bio
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,45,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,45,47,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,25,49,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,580,45,49,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200,35,50,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,480,55,50,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,51,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,52,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,2,53,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,2,55,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,150,15,57,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,530,40,57,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,1,58,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,59,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,63,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,15,67,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,0,68,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,1,69,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1,70,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,73,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,74,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,3,75,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,50,76,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,76,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,76,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,76,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,50,76,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,35,79,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,35,79,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,2,80,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,3,81,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,360,50,81,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,90,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,91,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,91,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4,91,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,91,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,20,94,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,20,94,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,60,96,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,60,96,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,107,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,107,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,107,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,107,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1,112,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,113,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,113,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,113,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
9,41917,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,113,0,0,0,0,0,0,0,0,,,,,,,,1,4.05,25.2,4.01,0,2.0251,5.6043,0.6676
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,30,85,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,20,85,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,80,85,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,0,101,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34000,0,103,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13600,0,115,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,132,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,1,133,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,137,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6800,1,139,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000,0,142,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,145,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,64,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,72,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,25,95,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,25,95,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,25,97,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,25,97,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,105,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188,0,108,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,46,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,46,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,65,66,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,680,25,77,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,680,25,77,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120,25,78,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120,25,78,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,55,83,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,99,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,111,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1,150,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,71,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,765,1,82,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,84,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,86,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,87,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,1,88,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,89,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825,0,100,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825,0,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,104,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3825,1,109,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,130,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,138,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1,147,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,1,147,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,2,147,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2,147,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,3,147,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1,148,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
10,44013,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1,149,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.49,36.69,4.44,0,2.2465,8.1606,0.7386
