period,demand,marketPrice,oldMarketPrace,player kazanma,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Player22,Player23,Player24,Player25,Player26,Player27,Player28,Player29,Player30,Player31,Player32,Player33,Player34,Player35,Player36,Player37,Player38,Player39,Player40,Player41,Player42,quant,Player_bid_price,pltNum,Bioenergy,CCGT,Coal,Geothermal,Hydro,Nuclear,Solar,Wind,capacity,investmentCost,efficiency,capacityFactor,CO_Emission,to_build_period,operation_period,fc_Urn,fc_Coal,fc_Gas,fc_Bio,cc_Urn,cc_Coal,cc_Gas,cc_Bio
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20400,40,192,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,100,112,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110,110,120,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200,150,120,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200,100,120,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,35,125,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,37,125,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,32,125,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,17,131,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,25,129,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,141,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,141,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,96,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,5,98,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,4,99,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,6,101,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,120,104,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,80,104,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,104,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,104,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,114,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,114,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,130,143,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,20,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280,50,156,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,35,156,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,40,156,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,55,156,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,162,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,162,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,765,30,93,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,18,97,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,425,26,100,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,340,31,100,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,22,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,102,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,765,100,134,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,70,189,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,480,0,195,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,142,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,163,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,50,170,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,190,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80,190,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,3,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,5,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,7,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,2,9,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,60,11,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,15,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,15,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,15,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,100,21,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,100,25,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,20,29,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,35,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,35,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,50,37,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,100,44,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,50,44,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,110,48,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,5,52,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,5,53,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,4,54,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,80,59,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,380,85,59,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,680,56,60,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,50,62,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,50,65,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,65,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,45,65,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
8,49564,46,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,35,65,0,0,0,0,0,0,0,0,,,,,,,,1.06,4.12,99.99,4.68,0,2.0618,9.9999,0.7788
